,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,track_id,valence
12316,0.0093870596,0.5224803760000001,0.9214869715,0.9187437911,0.0836380022,0.102584222,90.016,97970,0.2256409204
12317,0.0001504486,0.6346832063,0.8633288223000001,0.9027298862,0.0944110224,0.0531111199,150.045,97971,0.8613974779
12318,1.3591800000000001e-05,0.40509253700000003,0.8054735671000001,0.8662431891,0.0767506018,0.0486759525,159.982,97973,0.066658751
12319,0.0001022341,0.6060035896,0.5865894380000001,0.8514848767000001,0.1137436463,0.0410867767,129.011,97974,0.2800286125
1232,0.0016703149,0.19032879160000002,0.9835292361,0.8925834907,0.5563357696,0.053091716000000004,167.937,3837,0.4676747808
12320,0.0323397011,0.6567250309,0.9280717827,0.8340813592,0.0504457917,0.0564993353,127.929,97975,0.44317956210000004
12321,7.034700000000001e-06,0.6178792726,0.8992363267000001,0.8501208795,0.0916325746,0.0327261859,108.014,97976,0.3791098667
12322,0.0013680618000000001,0.5776568656000001,0.9424514233,0.6532780643,0.1529152608,0.0394744971,100.053,97977,0.1973211315
12323,0.6914963819000001,0.46896110950000003,0.4091955387,0.5750464349000001,0.1105179498,0.0340006497,129.971,98202,0.1640590236
12324,0.015192276800000001,0.755719499,0.32871065650000003,0.7285093020000001,0.2191850933,0.0876905057,93.028,98203,0.3115100964
12325,0.13900178230000002,0.2155263373,0.0225671398,0.9077438353,0.5787857606,0.042617181000000004,110.665,98341,0.6165093645
12326,0.125682027,0.2759019802,0.0117644346,0.7990009847,0.2643116262,0.0370895433,78.486,98345,0.3171156968
12327,0.0083748459,0.639893253,0.9436183429,7.492620000000001e-05,0.0848894896,0.09151075,129.959,98381,0.5060374991000001
12328,0.1672365998,0.5434368302,0.9802719480000001,0.8213405887,0.0594993538,0.034562079600000004,99.987,98484,0.2158783195
12329,0.0261328464,0.8007752524,0.9404823277000001,0.8801931034,0.0991341469,0.0505096789,109.999,98485,0.7580216584
1233,0.0021840616,0.2673913754,0.9955728617,0.8655743507,0.1394607223,0.0392001731,165.813,3838,0.31173106840000003
12330,0.2506320977,0.7540212962,0.6309475756,0.7137058151,0.1197836142,0.0359309035,109.992,98487,0.2480436893
12331,0.3348672877,0.7415127498,0.5892515693,0.7589930359,0.252542303,0.0339344117,100.036,98491,0.646039114
12332,0.6208046439,0.2610847873,0.338124731,0.0423435688,0.1008247924,0.0325955692,85.09,98587,0.09717571100000001
12333,0.3699425578,0.6381294430000001,0.6626041636000001,9.503e-07,0.541233961,0.042898638,119.474,98603,0.6824641785000001
12334,0.0725248314,0.3547031859,0.7782540034000001,2.22263e-05,0.5644091999,0.07007632920000001,191.955,98604,0.8360899623
12335,0.019078432000000003,0.5553768410000001,0.7893149549,6.396e-06,0.29478775960000003,0.034694186700000004,121.497,98605,0.7901429387000001
12336,0.43203761560000004,0.3858902916,0.3084388105,1.9e-09,0.3999385824,0.0328215968,107.866,98606,0.1792120301
12337,0.021995909100000002,0.4207035783,0.5720181411,7.3342e-06,0.0924980896,0.0311028442,92.264,98607,0.3145023212
12338,0.0450698385,0.3788048028,0.7385088873,3.4873e-06,0.15046601140000002,0.0470865317,138.642,98608,0.46638486370000004
12339,0.5494066361000001,0.33994811010000003,0.45557355850000003,1.54153e-05,0.0640482361,0.0311770639,145.432,98609,0.3456892286
1234,0.5862259488,0.1827673893,0.9978135954,0.8804325715,0.3811178246,0.1071703049,186.992,3839,0.0350412505
12340,0.0358044021,0.6116068908,0.7954717928,4.37809e-05,0.23618376900000002,0.049368769,120.374,98610,0.5459301442
12341,0.2746433599,0.3420489664,0.6721125146,2.90759e-05,0.0653254505,0.0339643212,161.797,98611,0.400052827
12342,0.8406947107,0.4765089213,0.3639344859,3.5000000000000003e-09,0.3264450345,0.0651771047,106.834,98612,0.4128959982
12343,0.0213715672,0.6464839625000001,0.7212693801000001,3.14014e-05,0.23386837370000002,0.1981658757,142.004,98613,0.3830144278
12344,0.00014495720000000002,0.5242499008,0.8590920272,1.42005e-05,0.4568954854,0.0512469333,90.033,98615,0.3402714893
12345,0.6797020505,0.6277453937,0.5701528522,0.821347938,0.044519701200000004,0.07513392370000001,130.174,98648,0.8608039829
12346,0.3700222656,0.48635685040000004,0.5801805179,0.7773530096,0.0928715064,0.1455425505,177.943,98649,0.8373029156
12347,0.778207694,0.5394533986,0.7191169795,0.8796071527,0.050064264500000004,0.046323874,129.442,98651,0.7257980540000001
12348,0.1139750328,0.3581124908,0.012520358300000001,0.8700183704000001,0.0347627734,0.0390773244,111.873,98669,0.4742974079
12349,0.0527373794,0.4718276321,0.8889471227,0.0,0.1342676942,0.1350926118,144.856,98684,0.3400458772
1235,0.6032906720000001,0.3649672887,0.9038442068,0.4722594365,0.7365000158,0.10753670480000001,157.546,3840,0.4412457624
12350,0.5511618922,0.2810330421,0.5930201593000001,0.9374411092,0.0808068655,0.06377394930000001,77.304,98692,0.1898761408
12351,0.0760266124,0.3242018659,0.31058561020000003,0.88002728,0.1121085894,0.0416937826,143.798,98694,0.0367344032
12352,0.0864582025,0.4284877132,0.2863537492,0.8154201639,0.0996989365,0.0735758088,93.587,98698,0.1750947125
12353,0.0011356677,0.6291705184,0.8289346401000001,0.0613748189,0.1091615201,0.0566671533,155.03,99015,0.6048388976
12354,0.0734582485,0.5549641662,0.5861753397,0.9246316387,0.09597820180000001,0.0546426006,175.921,99016,0.0945583197
12355,0.06345516030000001,0.5669317383,0.7822124827,0.6676702598,0.0564430817,0.0550834979,140.11,99017,0.0393028868
12356,0.0181995731,0.6081348031,0.7867647926,0.0094179191,0.39947585090000004,0.0437263664,159.97,99018,0.6445037345
12357,0.059205103,0.5579669634000001,0.7310131926,0.0014638289,0.0777025617,0.14650533640000002,85.08,99019,0.3402732472
12358,0.0075049099000000005,0.5199041915,0.7110013381,0.8028325313,0.0980931661,0.0335748037,145.957,99020,0.4558677766
12359,0.202973424,0.6758568295,0.6257391031,0.3641789438,0.038211733000000005,0.040988448000000004,104.986,99021,0.2580413017
1236,0.9714183259,0.47411922780000004,0.36649981600000003,0.8758700863000001,0.1111920815,0.10506949210000001,91.633,3841,0.45251510840000003
12360,0.0064537683,0.6444904266,0.824056658,0.7861141988,0.0982387284,0.0680592051,99.035,99022,0.9177897341000001
12361,0.0121687006,0.5479940423,0.8674596869000001,0.2890349689,0.0840923088,0.0375789993,159.999,99023,0.8015166826
12362,0.0042226238,0.7344727756,0.899052457,0.5616109068,0.0812052879,0.0483854768,100.001,99024,0.8045841805
12363,0.0484535481,0.5306411442,0.6089322505,0.5802928473,0.137077173,0.0570110273,159.933,99026,0.33509748970000003
12364,0.004815684000000001,0.5562515357,0.8344535219,0.5252209173,0.2434337224,0.0361994641,139.865,99027,0.186276515
12365,0.0346372434,0.4628866988,0.5741616780000001,0.767526543,0.1148852088,0.0438981193,144.972,99028,0.7368870532
12366,2.8212700000000002e-05,0.5485864096,0.8357422406,0.8617560262,0.2089847102,0.0344701144,139.999,99030,0.575794341
12367,0.0644888434,0.3283343318,0.46849851000000003,0.006695584,0.1635267193,0.0397236232,168.318,99031,0.0307632663
12368,0.0172896573,0.3047116069,0.9146133292,0.5964181852,0.0917694247,0.0829900445,191.939,99032,0.5575956324
12369,0.008870671,0.35141781920000004,0.8541377846,0.2976942342,0.08377930900000001,0.0439145011,94.105,99033,0.2338322998
1237,0.9584559491,0.5028095028,0.3658262292,0.7542526497,0.1724940658,0.4202315622,91.558,3842,0.5590671963
12370,0.0168856709,0.4600182929,0.46046058500000003,0.21147425190000002,0.2460229303,0.0651623502,82.997,99034,0.28191838810000003
12371,0.0027585998000000003,0.624240785,0.7615473143,0.3843908057,0.0765933429,0.0615473479,108.178,99035,0.7153798346
12372,0.046464257200000005,0.4279987308,0.7374000794000001,0.7694353451,0.08498020740000001,0.0459228639,101.061,99036,0.7465418323
12373,0.0157501421,0.7167940899,0.7876382961,0.7803697693,0.1106763562,0.0450004156,134.984,99039,0.5489820939
12374,0.0036184388,0.6685092971000001,0.7188197146,0.7820321594,0.190374017,0.0561466427,104.886,99040,0.9034338754000001
12375,0.011501802600000001,0.5864006787,0.8406135579,0.8658947626,0.097743354,0.055923813,184.992,99041,0.8555972683
12376,0.1640185709,0.9270101868,0.6127534927,2.294e-07,0.1020791476,0.3287725542,95.977,99077,0.6319346439
12377,0.1937405594,0.6973314268,0.7571724419,7.749120000000001e-05,0.1075519469,0.1107898959,95.995,99081,0.4847998308
12378,0.1695029117,0.937780912,0.8210986301000001,1.9002e-06,0.7138030373,0.2707961743,99.985,99082,0.5675618682
12379,0.075526138,0.944397162,0.4109284526,3e-10,0.31552178810000003,0.4203650805,99.988,99094,0.3843855846
1238,0.9783180981,0.4841908365,0.3690087788,0.8811484206,0.1266571027,0.054865071700000004,105.398,3843,0.3608209455
12380,0.11425217160000001,0.9218213766000001,0.632282407,1.916e-07,0.2315554823,0.2290935358,99.973,99096,0.6828462150000001
12381,0.0022957192,0.6373704464000001,0.8886147780000001,0.0016019588,0.089722455,0.039445520500000004,110.05,99250,0.5763202171
12382,0.0870468338,0.6153366581,0.8633934896000001,0.0006048739,0.0438977251,0.0502406246,110.036,99251,0.6421241312
12383,0.0019789871000000002,0.3972994472,0.9331471137,0.0009346242000000001,0.2322865933,0.0652800763,160.067,99253,0.6665631556
12384,0.005116705300000001,0.6482767351000001,0.7687943585,0.001766357,0.0429244388,0.029809336000000002,112.086,99254,0.5585500496
12385,0.069282339,0.8547652901,0.6792603947,0.8855304469,0.11917339660000001,0.038578339,105.065,99255,0.7932530120000001
12386,0.0280187453,0.6767389962,0.9027807279000001,0.0005580697,0.13013395290000002,0.0420423238,105.014,99256,0.8215479841000001
12387,0.014500025500000001,0.6285569913,0.9212404257000001,0.0001592699,0.1161327661,0.0373222787,110.0,99257,0.4805335781
12388,0.0178520992,0.6256474287,0.8180339318000001,0.0007414173000000001,0.31486479840000003,0.0335398316,107.004,99258,0.8062713285
12389,0.0039238274000000005,0.4929187203,0.6923446560000001,0.0002333299,0.1506692574,0.0312906969,150.031,99259,0.7326988680000001
1239,0.9706787028,0.5332520371,0.2602174828,0.9080908971,0.1592522678,0.07739052910000001,106.976,3844,0.2509174254
12390,0.056732388800000005,0.6204550229,0.9311625560000001,0.0099610008,0.1409904154,0.054456984300000004,104.997,99260,0.5796121272
12391,0.6110847016000001,0.7288960712,0.48210200340000003,0.7709187948,0.0735641606,0.0339094541,102.998,99289,0.2303382987
12392,0.0276007789,0.747221965,0.5336660587000001,0.8446058561,0.10283211540000001,0.0532208693,105.0,99291,0.34287599760000004
12393,0.0955446472,0.8111963898000001,0.5967441178,0.8975353413,0.0967190125,0.0508836274,105.004,99292,0.0779114791
12394,0.013623698600000001,0.8204621752,0.4948471465,0.6562314842,0.4954857366,0.06652842590000001,106.995,99293,0.4064289783
12395,0.0666975857,0.7418417810000001,0.5251921864,0.1635779387,0.1708620781,0.0379540513,100.012,99295,0.3435234232
12396,0.0303757196,0.6982824615000001,0.4910160591,0.5247389718000001,0.0866719,0.0338350231,109.989,99296,0.20980920560000002
12397,0.0442892012,0.7837021443000001,0.4938193008,0.6210634728000001,0.2230912927,0.0359646002,99.996,99297,0.4239880702
12398,0.011097994,0.4676329578,0.5020814553,0.7180298581,0.4429682045,0.0264985168,82.671,99365,0.6049472952
12399,0.4340546999,0.49201260100000005,0.6382126455,0.95396868,0.15440577830000002,0.029500417900000003,108.156,99367,0.3593222723
124,0.7156408908,0.7308891078,0.1578463539,0.9365707377,0.1113647497,0.2245479369,93.035,369,0.1971237006
1240,0.9792577132,0.2249367459,0.5760364016,0.9607443942,0.11806845740000001,0.0521446089,94.214,3845,0.0769351338
12400,0.3466997637,0.54878299,0.5734652582,0.0001430715,0.2797532955,0.0426069949,152.055,99565,0.7650848932000001
12401,0.0039659529,0.5981464388000001,0.5999778667,0.0191622619,0.0810976654,0.0292780862,120.055,99566,0.3541892426
12402,0.2093632317,0.5537077418,0.6303765608,0.0035560441,0.1906888901,0.0281998793,72.024,99567,0.6632989300000001
12403,0.3841073921,0.5696269237,0.7126003105000001,0.066087691,0.34497612050000004,0.1333217733,170.09,99569,0.6802516668
12404,0.9481705908,0.6621241832,0.0318850166,0.0024060512000000003,0.09945319770000001,0.10979845290000001,111.446,99570,0.2894435213
12405,0.8406880547000001,0.20473290660000001,0.18163158670000001,0.0001230146,0.08252501520000001,0.035728994300000004,110.808,99703,0.1472287455
12406,0.2972283814,0.8516857034,0.8388805784000001,8.697e-07,0.20846939320000002,0.2422616911,95.978,100477,0.5150205882000001
12407,0.2173808744,0.8580052693,0.8713391132,2.5e-09,0.060972049900000005,0.163941636,105.008,100478,0.8093393664
12408,0.6971278988,0.2922554234,0.5035690669,0.9440122683000001,0.1288783212,0.040784281900000004,120.053,100538,0.073567881
12409,0.2457215941,0.3072421987,0.4816093247,0.8884198621,0.1052030555,0.0276195574,90.071,100539,0.1188445937
1241,0.6816751709000001,0.6520216751,0.2812259362,0.8840318901,0.08267744490000001,0.0759791237,100.994,3846,0.1588146368
12410,0.2519507357,0.7660927464,0.841819677,0.9365751257,0.1210312771,0.0605195069,140.037,100540,0.2420881335
12411,0.0495142474,0.4913113639,0.7643988495,0.6411496440000001,0.13880130400000001,0.0396297376,126.742,100541,0.5237020028
12412,0.9957964501000001,0.45177964540000004,0.0048119944,0.9068914267,0.0995408655,0.1204135888,67.409,100768,0.5309162291
12413,0.9957964501000001,0.7172999584,0.009951558000000001,0.9535676062,0.09514187340000001,0.12833809200000001,131.834,100783,0.5751123948
12414,0.29527890760000003,0.4673110402,0.39242894040000004,0.0003910534,0.3518614625,0.0438641485,178.532,100838,0.7484495732
12415,0.5625539766000001,0.6389431874,0.3018899439,5.1e-08,0.22271005200000002,0.055852932200000004,77.294,100839,0.6751809947
12416,0.6803860679,0.6815268922000001,0.36445974870000003,5.49199e-05,0.2512327632,0.0368910644,151.345,100843,0.669511547
12417,0.3870485225,0.7318058114,0.47771398930000003,0.006484869000000001,0.1120094459,0.0325927446,129.62,100844,0.8318827240000001
12418,0.2270541603,0.7429199824,0.42230576480000004,0.008642526900000001,0.0980733081,0.0434405503,138.237,100847,0.3612608242
12419,0.23142946590000002,0.6579898614,0.6459119534000001,0.003246194,0.07566952510000001,0.0337197563,79.55,100848,0.9160335974
1242,0.7435144817,0.3962029298,0.4190127328,0.39364347980000003,0.11033469900000001,0.0629686803,73.808,3854,0.1673663793
12420,0.6750205105,0.5399677006,0.41382563910000003,1.969e-07,0.1894892834,0.028648815100000002,134.291,100851,0.6553061411000001
12421,0.5689590800000001,0.5848044694,0.21490056170000002,0.515636895,0.36011148330000003,0.041007597800000004,117.423,100852,0.496215008
12422,0.5860129089,0.6508167895,0.39347158600000004,0.0037925243000000003,0.17131050080000002,0.0318120603,147.3,100853,0.7326568807
12423,0.1373001982,0.4337520959,0.5222055539,0.0130700981,0.1108841086,0.027420369,150.916,100854,0.831929035
12424,0.1653369153,0.7189029759000001,0.46762790120000003,0.008061633700000001,0.10843318040000001,0.0419968998,115.296,100855,0.5327902888
12425,0.7114896959,0.3424497858,0.140846533,4.849e-07,0.11973011160000001,0.0327757414,85.131,100856,0.1614281462
12426,0.48815967390000004,0.43266366500000003,0.6033611192,0.6421472903000001,0.1021033358,0.030463674200000002,126.236,100857,0.8377142120000001
12427,0.7437999921,0.5346012683,0.2730513352,3.9576e-06,0.2399988841,0.064895269,79.845,100867,0.3162914006
12428,0.1402728845,0.371563539,0.6703074624,0.9059778551000001,0.12216650770000001,0.0333855892,154.763,100868,0.5035856165
12429,0.3466621731,0.6995200957000001,0.6352708889,0.1127718784,0.2582991401,0.0371729837,149.909,100872,0.8023991105
1243,0.4411748775,0.5160500975,0.5389136309,0.4192640808,0.11131561720000001,0.0503597364,117.655,3855,0.4240591885
12430,0.4091342981,0.3394331518,0.30522765220000003,0.0070014824,0.1232883914,0.0508217259,71.252,100881,0.4322325839
12431,0.23178916470000002,0.4043250705,0.5124550122,0.10605794980000001,0.1248749717,0.036342693100000004,189.397,100882,0.5779985081
12432,0.5446924826,0.35027036240000003,0.4210212437,0.8556005413000001,0.1220264846,0.0344061634,196.698,101078,0.5448338557
12433,0.17338212620000001,0.2091876494,0.5443490116,0.8327351961,0.0843868165,0.0417581542,172.628,101081,0.35353096570000003
12434,0.0004358122,0.3992435589,0.6411339389,0.0009243021,0.2305781322,0.030556122800000002,152.238,101109,0.2818268357
12435,0.0307166692,0.5413524236,0.845750042,0.8819157586,0.07297028300000001,0.0603423011,162.025,101205,0.1281279522
12436,0.0702231912,0.44868421150000004,0.7855124401,0.8406957049,0.1521286687,0.029882588600000003,162.562,101210,0.8556023424
12437,0.5974048367,0.5274387406000001,0.9493350336,2.6392e-06,0.23545524650000002,0.5084243649,93.289,101412,0.3739542346
12438,0.0319135264,0.7747423505000001,0.6691396855,0.8266941022000001,0.0934216341,0.12893010030000002,124.996,101447,0.4450276125
12439,0.9553014531,0.4358191199,0.0301580517,0.0002940295,0.0885276789,0.040633822800000004,129.797,102266,0.0418417801
1244,0.7641794943,0.5842767261,0.2634068362,0.5054278024000001,0.3777711957,0.0418832061,122.135,3856,0.5604517427
12440,0.9877236996000001,0.4639429621,0.0652384624,0.0007826271000000001,0.0797644166,0.034445422100000005,100.735,102268,0.3206304777
12441,0.9135790013,0.6014970367,0.43264707830000004,0.0012017879,0.1039629868,0.0438531956,88.953,102270,0.5232596842
12442,0.9196019377,0.4765239115,0.5962717033,0.5445025319,0.0626529175,0.2477637506,181.645,102271,0.5270050615
12443,0.9657331130000001,0.6304234261,0.1228839115,0.6219688616,0.07382274900000001,0.0712721383,124.829,102272,0.6117851794
12444,0.9808276763,0.6966264478,0.281487085,0.2056480239,0.10442486690000001,0.033611498600000005,129.8,102273,0.40566168410000003
12445,0.9864227101,0.6104142539,0.08812590470000001,0.0013522673,0.1248515939,0.0395883269,114.025,102275,0.2204780936
12446,0.9178478436,0.7348242151000001,0.2304156124,1.6019e-06,0.0967273942,0.0429932172,82.002,102278,0.2709833418
12447,0.8294830114,0.43918646910000003,0.3909832612,0.0773199489,0.1183459047,0.0287306833,77.519,103522,0.3853949678
12448,0.9710984482,0.5266824428,0.17665317600000002,0.015817491700000002,0.2827732173,0.033992320300000003,111.819,103532,0.2526157901
12449,0.9950854410000001,0.2516458743,0.023403605600000002,0.63389502,0.1879199927,0.0398194953,129.877,103539,0.11671359910000001
1245,0.175049842,0.3073252508,0.5149158458,0.7119018518,0.1267910284,0.0541728904,160.472,3857,0.2356812158
12450,0.19750730200000002,0.8447342544,0.8403621712,0.8332948418,0.0863270944,0.0338419768,96.996,103778,0.6721688139
12451,0.1187934887,0.43807830410000004,0.6085524559000001,0.000422878,0.17530188900000002,0.029566119000000002,103.582,104065,0.2554557925
12452,0.0303254935,0.3771725997,0.8966029593,0.0046670549,0.2452202812,0.0435356781,91.07,104066,0.2061876578
12453,0.8944780644,0.3732583739,0.8748337697,0.8330321650000001,0.12244837480000001,0.054590297700000005,123.437,104068,0.2167632485
12454,0.19265404730000002,0.5305445357,0.4624901011,0.7071647011000001,0.119008763,0.027851907800000002,109.96,104070,0.4587294738
12455,0.0126647109,0.6404340688,0.6458919348000001,0.6233979702,0.1246928889,0.0291910592,128.07,104071,0.2196720275
12456,0.13610648220000002,0.2272834639,0.1231136577,0.8929806438000001,0.07439992470000001,0.0391018696,33.616,104073,0.0762252706
12457,0.7174847823,0.5968963013,0.4857325937,0.2942606507,0.15366064740000002,0.0245138463,106.976,104074,0.40550443210000003
12458,0.00019885940000000002,0.4027378888,0.8536792159000001,0.5518781418,0.19232533770000002,0.038476887,138.046,104085,0.48368674650000004
12459,0.0021032993,0.2533988545,0.9413265721,0.8943359478,0.1295751571,0.11603253050000001,156.089,104086,0.17384325
1246,0.1008152964,0.2923560052,0.5933068841,0.7910948913,0.3601295815,0.0572904554,177.144,3859,0.5881341232
12460,0.6235465597000001,0.2053870877,0.47370762930000004,0.8857579534000001,0.0579290331,0.0372315562,128.637,104087,0.0352472055
12461,0.021259204400000002,0.5512423362000001,0.8515525517,0.3868337211,0.2704146183,0.0289619542,120.786,104688,0.708950116
12462,0.0057026182000000005,0.3132847918,0.9393236007,3.145e-07,0.0696425749,0.037596719300000005,140.859,104689,0.6395570709
12463,0.005540473000000001,0.54881583,0.8565705234000001,0.0004911861,0.0641266139,0.043269887900000005,141.921,104690,0.6519977452
12464,0.1119945303,0.1827170182,0.37099416550000003,4.9200000000000004e-08,0.3354209562,0.0313945174,81.569,104691,0.07103193640000001
12465,0.010930385400000001,0.764965929,0.5704994715,0.0002500987,0.0979604115,0.1345109205,130.041,104692,0.8312192681
12466,0.1621730599,0.5980200334,0.7362288163,8.12e-08,0.0545547698,0.22759605360000001,200.098,104693,0.8797229714
12467,0.0024884795,0.4487259644,0.7901370369,8.34212e-05,0.2549502171,0.046811803400000004,143.966,104694,0.6121041974
12468,0.0389137865,0.407815774,0.7944618932,0.1292079465,0.1113179724,0.0391989211,116.032,104695,0.5256033621
12469,0.0341073817,0.49077116660000003,0.3992313876,2.1469e-06,0.1281226036,0.026626599400000003,144.473,104696,0.34281156290000003
1247,0.2299264507,0.282903544,0.4031489305,0.7722658769,0.1347124701,0.0315114242,160.36,3860,0.32744257400000004
12470,0.0032629150000000003,0.6513523564,0.8297205206,0.029749757,0.0826597418,0.0453468359,114.981,105010,0.5959490869
12471,0.1143668244,0.6392175976000001,0.6996660925,0.044651530700000004,0.1188392295,0.0553604101,119.892,105011,0.5679758246000001
12472,0.0454604147,0.7561396417,0.7786190197,0.0497827606,0.0776546941,0.0430008782,110.024,105012,0.0888060801
12473,0.000366138,0.5681012584,0.8323897712,4.25545e-05,0.4073903437,0.0659580584,135.034,105014,0.5359616251
12474,0.0271910128,0.5065380038,0.7940271276,0.005266839000000001,0.0925485643,0.0607902773,165.05,105015,0.3153381937
12475,0.4837290716,0.4009389011,0.45910978960000004,0.44247902380000004,0.1037048341,0.0633873221,82.087,105016,0.039922759200000005
12476,0.0084693836,0.5416856568,0.6018252789,8.25369e-05,0.4591327257,0.0260534173,95.053,105017,0.0649562349
12477,0.0081595873,0.5331554747,0.7094396217000001,0.3009268343,0.3470758887,0.0275793161,100.03,105018,0.2454409713
12478,0.0554097328,0.5945583126,0.7057235323000001,0.0398936229,0.1218449971,0.0358026066,139.945,105019,0.382970397
12479,0.1174446162,0.2974011505,0.9967967616000001,0.5142280222,0.35925267790000004,0.0805986237,120.155,105094,0.1480580284
1248,0.6154984506,0.5202975197,0.2511645832,0.101946676,0.14052375320000002,0.0856380826,111.215,3861,0.2006611958
12480,0.1030492456,0.2867266076,0.9663634024000001,0.6537960202,0.3424134441,0.0807762882,105.629,105095,0.1595262526
12481,0.0950596095,0.5170917673000001,0.9488132668,0.0003273201,0.4360904781,0.0630715293,74.967,105096,0.3802918891
12482,0.15749502,0.24379837040000002,0.9931779043000001,0.9723605004,0.4454549008,0.0673149148,169.932,105097,0.1232475177
12483,0.0037950437000000004,0.28494927070000003,0.9837356297000001,0.6801330630000001,0.212665079,0.06995223860000001,109.808,105098,0.4839405865
12484,0.0695150212,0.34500914860000004,0.9979636495,0.8546491253,0.1323261785,0.09402456890000001,115.135,105099,0.0378341715
12485,0.771376719,0.45555864620000003,0.3476368322,0.0907661387,0.27256000880000003,0.0326072206,114.461,105713,0.3074649403
12486,0.18312060300000002,0.323372686,0.52386026,0.0030619212,0.10783236160000001,0.0279298486,128.873,105715,0.2802685632
12487,0.1480522487,0.4123451346,0.44795775590000003,0.009421979700000001,0.1073971227,0.027670168000000002,101.456,105717,0.2364662582
12488,0.5741920138000001,0.7342850707,0.695884414,9e-10,0.10950604230000001,0.2455159073,159.967,105958,0.8232071485
12489,5.2911e-05,0.2651891131,0.7941939366,0.8596509361,0.178182896,0.049818975200000004,156.128,105963,0.6667218043
1249,0.47444909160000004,0.3863698761,0.4765339485,0.8907660824,0.1137904284,0.0389151409,185.573,3862,0.4030371189
12490,0.0003199852,0.1391621416,0.9794066601,0.023405060300000002,0.2595961996,0.0710653646,93.557,105973,0.2080114852
12491,0.0001177574,0.2006285737,0.8573390406,0.0053454559000000006,0.08907767650000001,0.053801127500000004,117.797,105974,0.3884316211
12492,0.0006047111,0.37311633720000004,0.8466631744,0.6917185266,0.0783955707,0.0429810292,134.999,105976,0.3669993342
12493,0.0005693968000000001,0.4528014293,0.7398684616000001,0.0627560903,0.2992196317,0.0478921619,192.024,106385,0.1696781846
12494,0.0039868403,0.6995720082,0.7076149877,0.5132796375,0.0942026955,0.0406705183,128.648,106387,0.7298214894
12495,0.0005118794,0.6666481763000001,0.5745549523,0.0096775748,0.1159100103,0.0315891261,110.242,106389,0.1689156235
12496,0.0029161117,0.6026249542000001,0.9034254447000001,0.6010317595,0.0868774985,0.0513493619,124.999,106390,0.49570169020000004
12497,0.0265014085,0.6414641451,0.6685359673,0.018621285600000002,0.094187927,0.0383347741,100.007,106391,0.197847441
12498,0.0499785382,0.6174527144,0.7224905279,0.0666584087,0.3791262804,0.0781211948,102.952,106392,0.4417861905
12499,0.8538899007,0.5365415683,0.4825166078,0.8120432539,0.08374388370000001,0.024730429300000002,95.989,106393,0.4283156305
125,0.7098467229000001,0.466606328,0.1686995859,0.8993777489,0.1086662404,0.0467729057,127.898,370,0.49914232940000003
1250,0.5451504739,0.5065279225,0.2884315282,0.7626969548,0.33158408580000004,0.036097839300000004,93.76,3863,0.6999325451
12500,0.7212129962,0.4385313709,0.20122872460000002,0.004205439,0.8074728841000001,0.08218974300000001,140.636,106394,0.7083196294
12501,0.0016904423,0.3888882737,0.6142713571,0.8795599573,0.07583775200000001,0.0540394768,171.515,106863,0.3983196832
12502,0.0001734743,0.6996916529,0.9450456866,0.8400455629,0.2841029552,0.0458424126,111.979,106879,0.5876190557000001
12503,0.3177048113,0.68558235,0.7852372493,0.6978659784,0.0977329703,0.0396755444,100.997,106880,0.4153327379
12504,0.9556673534000001,0.643674025,0.2780302436,0.3132517383,0.1093049883,0.028750962600000003,96.122,107089,0.202350359
12505,0.5709319308,0.7021592243,0.6454610124,0.0312496506,0.08021889310000001,0.0279252252,131.415,107091,0.9632120076
12506,0.8658368542,0.39400547100000005,0.1552080541,9.15e-08,0.0712251624,0.055024936100000005,175.103,107093,0.2645582741
12507,0.0106183852,0.1521601638,0.7578480905,0.003557821,0.1283669996,0.0408855715,73.346,107473,0.0522836079
12508,0.08482483560000001,0.41185809500000004,0.7476250050000001,0.0763451673,0.106614386,0.0651495731,129.902,107474,0.3628462837
12509,0.660094217,0.3861316246,0.5056384194,0.0887170456,0.0939416272,0.030861187300000002,150.054,107475,0.0399013256
1251,0.9703156602,0.4895321292,0.043527108200000005,6.866e-07,0.3349066573,0.5526619159,67.172,3865,0.39256354450000003
12510,0.4411106427,0.5436403734,0.4183871256,0.0058342217,0.3409851099,0.042472292200000004,130.056,107476,0.2162497125
12511,0.3169636469,0.3500759765,0.7777828881000001,0.0400337,0.0937468305,0.0476116961,130.021,107477,0.20125785270000002
12512,0.2711415734,0.242934589,0.8594109852,0.5586652062,0.24785643570000002,0.0406612047,133.183,107478,0.6177352711
12513,0.349116968,0.6411643112000001,0.5344486545,0.00032526800000000003,0.1113366699,0.0317421709,100.073,107479,0.09539087780000001
12514,0.1186444561,0.4492592306,0.8241806902000001,1.01318e-05,0.4026567519,0.09172354540000001,101.987,107480,0.46584442670000004
12515,0.5060331763,0.5476283055,0.41251768850000003,0.020105734,0.11319643300000001,0.0884868417,169.963,107481,0.2081075499
12516,0.8977333146,0.5256388712,0.1513343151,0.0011578357,0.111140343,0.0334465649,87.472,107482,0.27152511020000003
12517,0.38891300160000003,0.6076365084,0.47118182820000004,0.3748023863,0.3495217948,0.0331927855,119.951,107483,0.1983896835
